telemetry_index,anomaly_score,decision,ground_truth,prediction
1830,1.8530151844024658,ANOMALY,0,1
1831,1.8566632270812988,ANOMALY,0,1
1832,1.8603200912475586,ANOMALY,0,1
1833,1.8639849424362183,ANOMALY,0,1
1834,1.8676563501358032,ANOMALY,0,1
1835,1.8713335990905762,ANOMALY,0,1
1836,1.875014305114746,ANOMALY,0,1
1837,1.8786978721618652,ANOMALY,0,1
1838,1.882380723953247,ANOMALY,0,1
1839,1.886061191558838,ANOMALY,0,1
1840,1.8897351026535034,ANOMALY,0,1
1841,1.8933950662612915,ANOMALY,0,1
1842,1.8970282077789307,ANOMALY,0,1
1843,1.9005980491638184,ANOMALY,0,1
1844,1.9039841890335083,ANOMALY,0,1
1845,1.906813144683838,ANOMALY,0,1
1846,1.906813144683838,ANOMALY,0,1
1847,1.906813144683838,ANOMALY,0,1
1848,1.906813144683838,ANOMALY,0,1
1849,1.906813144683838,ANOMALY,0,1
1850,1.906813144683838,ANOMALY,0,1
1851,1.906813144683838,ANOMALY,0,1
1852,1.9031822681427002,ANOMALY,0,1
1853,1.9000463485717773,ANOMALY,0,1
1854,1.8969398736953735,ANOMALY,0,1
1855,1.8938913345336914,ANOMALY,0,1
1856,1.8909978866577148,ANOMALY,0,1
1857,1.8883883953094482,ANOMALY,0,1
1858,1.886212944984436,ANOMALY,0,1
1859,1.8846250772476196,ANOMALY,0,1
1860,1.8837329149246216,ANOMALY,0,1
1861,1.8835455179214478,ANOMALY,0,1
1862,1.8839926719665527,ANOMALY,0,1
1863,1.8849616050720215,ANOMALY,0,1
1864,1.8863301277160645,ANOMALY,0,1
1865,1.888014316558838,ANOMALY,0,1
1866,1.8899662494659424,ANOMALY,0,1
1867,1.8921540975570679,ANOMALY,0,1
1868,1.8945510387420654,ANOMALY,0,1
1869,1.897131085395813,ANOMALY,0,1
1870,1.899869441986084,ANOMALY,0,1
1871,1.9027444124221802,ANOMALY,0,1
1872,1.9057360887527466,ANOMALY,0,1
1873,1.908827781677246,ANOMALY,0,1
1874,1.9120054244995117,ANOMALY,0,1
1875,1.9152581691741943,ANOMALY,0,1
1876,1.9185748100280762,ANOMALY,0,1
1877,1.9219471216201782,ANOMALY,0,1
1878,1.925368309020996,ANOMALY,0,1
1879,1.9288314580917358,ANOMALY,0,1
1880,1.9323315620422363,ANOMALY,0,1
1881,1.9358640909194946,ANOMALY,0,1
1882,1.9394259452819824,ANOMALY,0,1
1883,1.9430131912231445,ANOMALY,0,1
1884,1.9518488645553589,ANOMALY,0,1
1885,1.959879755973816,ANOMALY,0,1
1886,1.9677073955535889,ANOMALY,0,1
1887,1.9753249883651733,ANOMALY,0,1
1888,1.9826438426971436,ANOMALY,0,1
1889,1.9895271062850952,ANOMALY,0,1
1890,1.9958022832870483,ANOMALY,0,1
1891,2.0056118965148926,ANOMALY,0,1
1892,2.0135834217071533,ANOMALY,0,1
1893,2.0203850269317627,ANOMALY,0,1
1894,2.0261876583099365,ANOMALY,0,1
1895,2.0310776233673096,ANOMALY,0,1
1896,2.0350377559661865,ANOMALY,0,1
1897,2.0379674434661865,ANOMALY,0,1
1898,2.0397958755493164,ANOMALY,0,1
1899,2.0405571460723877,ANOMALY,0,1
1900,2.040285587310791,ANOMALY,0,1
1901,2.038783073425293,ANOMALY,0,1
1902,2.0337836742401123,ANOMALY,0,1
1903,2.028395175933838,ANOMALY,0,1
1904,2.019667863845825,ANOMALY,0,1
1905,2.011162757873535,ANOMALY,0,1
1906,2.0025265216827393,ANOMALY,0,1
1907,1.9938260316848755,ANOMALY,0,1
1908,1.9852039813995361,ANOMALY,0,1
1909,1.9768383502960205,ANOMALY,0,1
1910,1.9689022302627563,ANOMALY,0,1
1911,1.9615108966827393,ANOMALY,0,1
1912,1.9546852111816406,ANOMALY,0,1
1913,1.948378086090088,ANOMALY,0,1
1914,1.9425042867660522,ANOMALY,0,1
1915,1.9369546175003052,ANOMALY,0,1
1916,1.9316476583480835,ANOMALY,0,1
1917,1.926538109779358,ANOMALY,0,1
1918,1.9216018915176392,ANOMALY,0,1
1919,1.913244605064392,ANOMALY,0,1
1920,1.9055172204971313,ANOMALY,0,1
1921,1.8979374170303345,ANOMALY,0,1
1922,1.8905160427093506,ANOMALY,0,1
1923,1.8833355903625488,ANOMALY,0,1
1924,1.8765143156051636,ANOMALY,0,1
1925,1.8701930046081543,ANOMALY,0,1
1926,1.864513874053955,ANOMALY,0,1
1927,1.8595705032348633,ANOMALY,0,1
1928,1.8553626537322998,ANOMALY,0,1
1929,1.851822018623352,ANOMALY,0,1
1930,1.8488478660583496,ANOMALY,0,1
1931,1.8416153192520142,ANOMALY,0,1
1932,1.835373044013977,ANOMALY,0,1
1933,1.8299281597137451,ANOMALY,0,1
1934,1.827608585357666,ANOMALY,0,1
1935,1.8255796432495117,ANOMALY,0,1
1936,1.823931097984314,ANOMALY,0,1
1937,1.8227707147598267,ANOMALY,0,1
1938,1.8222520351409912,ANOMALY,0,1
1939,1.8226414918899536,ANOMALY,0,1
1940,1.8244317770004272,ANOMALY,0,1
1941,1.8364394903182983,ANOMALY,0,1
1942,1.841875433921814,ANOMALY,0,1
1943,1.8485901355743408,ANOMALY,0,1
1944,1.8627835512161255,ANOMALY,0,1
1945,1.8764770030975342,ANOMALY,0,1
1946,1.8902446031570435,ANOMALY,0,1
1947,1.904018521308899,ANOMALY,0,1
1948,1.917651653289795,ANOMALY,0,1
1949,1.9309650659561157,ANOMALY,0,1
1950,1.9438199996948242,ANOMALY,0,1
1951,1.9561375379562378,ANOMALY,0,1
1952,1.967719554901123,ANOMALY,0,1
1953,1.9780845642089844,ANOMALY,0,1
1954,1.9909753799438477,ANOMALY,0,1
1955,2.002169609069824,ANOMALY,0,1
1956,2.0125370025634766,ANOMALY,0,1
1957,2.022263765335083,ANOMALY,0,1
1958,2.031372308731079,ANOMALY,0,1
1959,2.039794921875,ANOMALY,0,1
1960,2.047403335571289,ANOMALY,0,1
1961,2.054037094116211,ANOMALY,0,1
1962,2.0595858097076416,ANOMALY,0,1
1963,2.0640921592712402,ANOMALY,0,1
1964,2.067714214324951,ANOMALY,0,1
1965,2.07468843460083,ANOMALY,0,1
1966,2.08035945892334,ANOMALY,0,1
1967,2.085254669189453,ANOMALY,0,1
1968,2.089052677154541,ANOMALY,0,1
1969,2.089303493499756,ANOMALY,0,1
1970,2.0887889862060547,ANOMALY,0,1
1971,2.084019660949707,ANOMALY,0,1
1972,2.0789072513580322,ANOMALY,0,1
1973,2.0730347633361816,ANOMALY,0,1
1974,2.0665314197540283,ANOMALY,0,1
1975,2.059638023376465,ANOMALY,0,1
1976,2.0526485443115234,ANOMALY,0,1
1977,2.0458269119262695,ANOMALY,0,1
1978,2.0393285751342773,ANOMALY,0,1
1979,2.0330982208251953,ANOMALY,0,1
1980,2.0267317295074463,ANOMALY,0,1
1981,2.0176215171813965,ANOMALY,0,1
1982,2.0087480545043945,ANOMALY,0,1
1983,2.000033140182495,ANOMALY,0,1
1984,1.9914402961730957,ANOMALY,0,1
1985,1.9793429374694824,ANOMALY,0,1
1986,1.9678318500518799,ANOMALY,0,1
1987,1.9602296352386475,ANOMALY,0,1
1988,1.9485398530960083,ANOMALY,0,1
1989,1.9376786947250366,ANOMALY,0,1
1990,1.9275381565093994,ANOMALY,0,1
1991,1.9203741550445557,ANOMALY,0,1
1992,1.9108253717422485,ANOMALY,0,1
1993,1.90241277217865,ANOMALY,0,1
1994,1.8976298570632935,ANOMALY,0,1
1995,1.8933799266815186,ANOMALY,0,1
1996,1.8896554708480835,ANOMALY,0,1
1997,1.8864248991012573,ANOMALY,0,1
1998,1.883651852607727,ANOMALY,0,1
1999,1.8813050985336304,ANOMALY,0,1
2000,1.8793262243270874,ANOMALY,0,1
2001,1.877687931060791,ANOMALY,0,1
2002,1.8764724731445312,ANOMALY,0,1
2003,1.876021385192871,ANOMALY,0,1
2004,1.878644585609436,ANOMALY,0,1
2005,1.8814194202423096,ANOMALY,0,1
2006,1.8843270540237427,ANOMALY,0,1
2007,1.8873529434204102,ANOMALY,0,1
2008,1.890482783317566,ANOMALY,0,1
2009,1.8937084674835205,ANOMALY,0,1
2010,1.8970236778259277,ANOMALY,0,1
2011,1.9004340171813965,ANOMALY,0,1
2012,1.903969168663025,ANOMALY,0,1
2013,1.9077481031417847,ANOMALY,0,1
2014,1.9121321439743042,ANOMALY,0,1
2015,1.924443244934082,ANOMALY,0,1
2016,1.9309228658676147,ANOMALY,0,1
2017,1.9379633665084839,ANOMALY,0,1
2018,1.944935917854309,ANOMALY,0,1
2019,1.9516441822052002,ANOMALY,0,1
2020,1.9576858282089233,ANOMALY,0,1
2021,1.9659805297851562,ANOMALY,0,1
2022,1.9683490991592407,ANOMALY,0,1
2023,1.9711346626281738,ANOMALY,0,1
2024,1.973853349685669,ANOMALY,0,1
2025,1.9765653610229492,ANOMALY,0,1
2026,1.979304313659668,ANOMALY,0,1
2027,1.9820626974105835,ANOMALY,0,1
2028,1.9847729206085205,ANOMALY,0,1
2029,1.9873842000961304,ANOMALY,0,1
2030,1.9899522066116333,ANOMALY,0,1
2031,1.9925873279571533,ANOMALY,0,1
2032,1.9953219890594482,ANOMALY,0,1
2033,1.9980586767196655,ANOMALY,0,1
2034,2.0004162788391113,ANOMALY,0,1
2035,2.0001633167266846,ANOMALY,0,1
2036,2.0003421306610107,ANOMALY,0,1
2037,2.002831220626831,ANOMALY,0,1
2038,2.0025391578674316,ANOMALY,0,1
2039,2.0022876262664795,ANOMALY,0,1
2040,2.0020713806152344,ANOMALY,0,1
2041,2.001885414123535,ANOMALY,0,1
2042,2.001725435256958,ANOMALY,0,1
2043,2.001586675643921,ANOMALY,0,1
2044,2.0014660358428955,ANOMALY,0,1
2045,2.0013608932495117,ANOMALY,0,1
2046,1.9959379434585571,ANOMALY,0,1
2047,1.9910764694213867,ANOMALY,0,1
2048,1.9862254858016968,ANOMALY,0,1
2049,1.981410026550293,ANOMALY,0,1
2050,1.976707935333252,ANOMALY,0,1
2051,1.97221040725708,ANOMALY,0,1
2052,1.968015193939209,ANOMALY,0,1
2053,1.964239478111267,ANOMALY,0,1
2054,1.961027979850769,ANOMALY,0,1
2055,1.9585381746292114,ANOMALY,0,1
2056,1.956870675086975,ANOMALY,0,1
2057,1.955999732017517,ANOMALY,0,1
2058,1.9558117389678955,ANOMALY,0,1
2059,1.956164836883545,ANOMALY,0,1
2060,1.9569462537765503,ANOMALY,0,1
2061,1.958095669746399,ANOMALY,0,1
2062,1.959596872329712,ANOMALY,0,1
2063,1.9615026712417603,ANOMALY,0,1
2064,1.964006781578064,ANOMALY,0,1
2065,1.9688000679016113,ANOMALY,0,1
2066,1.9711233377456665,ANOMALY,0,1
2067,1.973618984222412,ANOMALY,0,1
2068,1.9762964248657227,ANOMALY,0,1
2069,1.9792265892028809,ANOMALY,0,1
2070,1.9826184511184692,ANOMALY,0,1
2071,1.988144874572754,ANOMALY,0,1
2072,1.991135835647583,ANOMALY,0,1
2073,1.9942007064819336,ANOMALY,0,1
2074,1.9973320960998535,ANOMALY,0,1
2075,2.0005228519439697,ANOMALY,0,1
2076,2.003767490386963,ANOMALY,0,1
2077,2.0070605278015137,ANOMALY,0,1
2078,2.0103964805603027,ANOMALY,0,1
2079,2.0137717723846436,ANOMALY,0,1
2080,2.0171821117401123,ANOMALY,0,1
2081,2.0290398597717285,ANOMALY,0,1
2082,2.0397675037384033,ANOMALY,0,1
2083,2.0500974655151367,ANOMALY,0,1
2084,2.0600836277008057,ANOMALY,0,1
2085,2.0696985721588135,ANOMALY,0,1
2086,2.0788800716400146,ANOMALY,0,1
2087,2.0875439643859863,ANOMALY,0,1
2088,2.095564365386963,ANOMALY,0,1
2089,2.109574794769287,ANOMALY,0,1
2090,2.121142625808716,ANOMALY,0,1
2091,2.131000280380249,ANOMALY,0,1
2092,2.1394264698028564,ANOMALY,0,1
2093,2.14663028717041,ANOMALY,0,1
2094,2.152623176574707,ANOMALY,0,1
2095,2.157029151916504,ANOMALY,0,1
2096,2.157383441925049,ANOMALY,0,1
2097,2.1564459800720215,ANOMALY,0,1
2098,2.1542513370513916,ANOMALY,0,1
2099,2.1509900093078613,ANOMALY,0,1
2100,2.146898031234741,ANOMALY,0,1
2101,2.142195701599121,ANOMALY,0,1
2102,2.137026786804199,ANOMALY,0,1
2103,2.1274960041046143,ANOMALY,0,1
2104,2.118175745010376,ANOMALY,0,1
2105,2.108639717102051,ANOMALY,0,1
2106,2.098952054977417,ANOMALY,0,1
2107,2.0892367362976074,ANOMALY,0,1
2108,2.0796430110931396,ANOMALY,0,1
2109,2.070338249206543,ANOMALY,0,1
2110,2.061507225036621,ANOMALY,0,1
2111,2.0533063411712646,ANOMALY,0,1
2112,2.0410244464874268,ANOMALY,0,1
2113,2.029719352722168,ANOMALY,0,1
2114,2.018826961517334,ANOMALY,0,1
2115,2.008286237716675,ANOMALY,0,1
2116,1.9981006383895874,ANOMALY,0,1
2117,1.9883216619491577,ANOMALY,0,1
2118,1.979030966758728,ANOMALY,0,1
2119,1.970332384109497,ANOMALY,0,1
2120,1.9623585939407349,ANOMALY,0,1
2121,1.9552395343780518,ANOMALY,0,1
2122,1.9490330219268799,ANOMALY,0,1
2123,1.9436819553375244,ANOMALY,0,1
2124,1.9390614032745361,ANOMALY,0,1
2125,1.9350298643112183,ANOMALY,0,1
2126,1.931483268737793,ANOMALY,0,1
2127,1.9207961559295654,ANOMALY,0,1
2128,1.9189854860305786,ANOMALY,0,1
2129,1.9090909957885742,ANOMALY,0,1
2130,1.900688648223877,ANOMALY,0,1
2131,1.8954081535339355,ANOMALY,0,1
2132,1.8904303312301636,ANOMALY,0,1
2133,1.8858035802841187,ANOMALY,0,1
2134,1.8815908432006836,ANOMALY,0,1
2135,1.8873530626296997,ANOMALY,0,1
2136,1.8834228515625,ANOMALY,0,1
2137,1.890762448310852,ANOMALY,0,1
2138,1.8986538648605347,ANOMALY,0,1
2139,1.909757375717163,ANOMALY,0,1
2140,1.9215008020401,ANOMALY,0,1
2141,1.9338189363479614,ANOMALY,0,1
2142,1.9465283155441284,ANOMALY,0,1
2143,1.9593946933746338,ANOMALY,0,1
2144,1.9721636772155762,ANOMALY,0,1
2145,1.984594702720642,ANOMALY,0,1
2146,1.9964985847473145,ANOMALY,0,1
2147,2.0171806812286377,ANOMALY,0,1
2148,2.035684585571289,ANOMALY,0,1
2149,2.0528769493103027,ANOMALY,0,1
2150,2.0689690113067627,ANOMALY,0,1
2151,2.083998441696167,ANOMALY,0,1
2152,2.0976850986480713,ANOMALY,0,1
2153,2.1156458854675293,ANOMALY,0,1
2154,2.1312334537506104,ANOMALY,0,1
2155,2.1450490951538086,ANOMALY,0,1
2156,2.156980037689209,ANOMALY,0,1
2157,2.167029619216919,ANOMALY,0,1
2158,2.175377130508423,ANOMALY,0,1
2159,2.1821701526641846,ANOMALY,0,1
2160,2.187349319458008,ANOMALY,0,1
2161,2.190504789352417,ANOMALY,0,1
2162,2.1893362998962402,ANOMALY,0,1
2163,2.1869096755981445,ANOMALY,0,1
2164,2.1834940910339355,ANOMALY,0,1
2165,2.1793460845947266,ANOMALY,0,1
2166,2.1746420860290527,ANOMALY,0,1
2167,2.169485330581665,ANOMALY,0,1
2168,2.1639468669891357,ANOMALY,0,1
2169,2.1580817699432373,ANOMALY,0,1
2170,2.151937246322632,ANOMALY,0,1
2171,2.145552396774292,ANOMALY,0,1
2172,2.1350951194763184,ANOMALY,0,1
2173,2.1249430179595947,ANOMALY,0,1
2174,2.1146340370178223,ANOMALY,0,1
2175,2.1041204929351807,ANOMALY,0,1
2176,2.0932276248931885,ANOMALY,0,1
2177,2.0797841548919678,ANOMALY,0,1
2178,2.0692532062530518,ANOMALY,0,1
2179,2.0561399459838867,ANOMALY,0,1
2180,2.0437064170837402,ANOMALY,0,1
2181,2.03200364112854,ANOMALY,0,1
2182,2.0209972858428955,ANOMALY,0,1
2183,2.010669708251953,ANOMALY,0,1
2184,1.9962382316589355,ANOMALY,0,1
2185,1.9853198528289795,ANOMALY,0,1
2186,1.9720572233200073,ANOMALY,0,1
2187,1.9675910472869873,ANOMALY,0,1
2188,1.957342267036438,ANOMALY,0,1
2189,1.9480074644088745,ANOMALY,0,1
2190,1.9390997886657715,ANOMALY,0,1
2191,1.9306808710098267,ANOMALY,0,1
2192,1.9228779077529907,ANOMALY,0,1
2193,1.915826678276062,ANOMALY,0,1
2194,1.9095993041992188,ANOMALY,0,1
2195,1.904238224029541,ANOMALY,0,1
2196,1.8999810218811035,ANOMALY,0,1
2197,1.8990978002548218,ANOMALY,0,1
2198,1.8987144231796265,ANOMALY,0,1
2199,1.8988754749298096,ANOMALY,0,1
2200,1.899610161781311,ANOMALY,0,1
2201,1.9009828567504883,ANOMALY,0,1
2202,1.910863995552063,ANOMALY,0,1
2203,1.9227677583694458,ANOMALY,0,1
2204,1.934620976448059,ANOMALY,0,1
2205,1.9464186429977417,ANOMALY,0,1
2206,1.9580856561660767,ANOMALY,0,1
2207,1.9695173501968384,ANOMALY,0,1
2208,1.9805892705917358,ANOMALY,0,1
2209,1.9911401271820068,ANOMALY,0,1
2210,2.000967025756836,ANOMALY,0,1
2211,2.009885787963867,ANOMALY,0,1
2212,2.0178630352020264,ANOMALY,0,1
2213,2.0250277519226074,ANOMALY,0,1
2214,2.0256338119506836,ANOMALY,0,1
2215,2.032541275024414,ANOMALY,0,1
2216,2.0384671688079834,ANOMALY,0,1
2217,2.0381627082824707,ANOMALY,0,1
2218,2.0382912158966064,ANOMALY,0,1
2219,2.0382769107818604,ANOMALY,0,1
2220,2.0443689823150635,ANOMALY,0,1
2221,2.0430028438568115,ANOMALY,0,1
2222,2.0397489070892334,ANOMALY,0,1
2223,2.0368528366088867,ANOMALY,0,1
2224,2.034315824508667,ANOMALY,0,1
2225,2.0321340560913086,ANOMALY,0,1
2226,2.037431240081787,ANOMALY,0,1
2227,2.042473077774048,ANOMALY,0,1
2228,2.0478415489196777,ANOMALY,0,1
2229,2.053403377532959,ANOMALY,0,1
2230,2.0590317249298096,ANOMALY,0,1
2231,2.0646607875823975,ANOMALY,0,1
2232,2.070077896118164,ANOMALY,0,1
2233,2.068171739578247,ANOMALY,0,1
2234,2.0638914108276367,ANOMALY,0,1
2235,2.0659544467926025,ANOMALY,0,1
2236,2.060370683670044,ANOMALY,0,1
2237,2.063725709915161,ANOMALY,0,1
2238,2.0631439685821533,ANOMALY,0,1
2239,2.062302350997925,ANOMALY,0,1
2240,2.0551764965057373,ANOMALY,0,1
2241,2.0488507747650146,ANOMALY,0,1
2242,2.0428168773651123,ANOMALY,0,1
2243,2.037074327468872,ANOMALY,0,1
2244,2.0315444469451904,ANOMALY,0,1
2245,2.0261270999908447,ANOMALY,0,1
2246,2.0207605361938477,ANOMALY,0,1
2247,2.0154387950897217,ANOMALY,0,1
2248,2.0102994441986084,ANOMALY,0,1
2249,2.0056099891662598,ANOMALY,0,1
2250,2.001720666885376,ANOMALY,0,1
2251,1.9990785121917725,ANOMALY,0,1
2252,1.99982488155365,ANOMALY,0,1
2253,2.0010294914245605,ANOMALY,0,1
2254,2.002568483352661,ANOMALY,0,1
2255,2.0043692588806152,ANOMALY,0,1
2256,1.998287558555603,ANOMALY,0,1
2257,2.0014126300811768,ANOMALY,0,1
2258,1.995599389076233,ANOMALY,0,1
2259,1.990583062171936,ANOMALY,0,1
2260,1.9857629537582397,ANOMALY,0,1
2261,1.9811068773269653,ANOMALY,0,1
2262,1.9765570163726807,ANOMALY,0,1
2263,1.9719338417053223,ANOMALY,0,1
2264,1.9655967950820923,ANOMALY,0,1
2265,1.96205472946167,ANOMALY,0,1
2266,1.9687939882278442,ANOMALY,0,1
2267,1.9728503227233887,ANOMALY,0,1
2268,1.97763991355896,ANOMALY,0,1
2269,1.9834247827529907,ANOMALY,0,1
2270,1.9918174743652344,ANOMALY,0,1
2271,1.9981799125671387,ANOMALY,0,1
2272,2.004859209060669,ANOMALY,0,1
2273,2.011683464050293,ANOMALY,0,1
2274,2.0185978412628174,ANOMALY,0,1
2275,2.025744915008545,ANOMALY,0,1
2276,2.0348668098449707,ANOMALY,0,1
2277,2.043170213699341,ANOMALY,0,1
2278,2.05057430267334,ANOMALY,0,1
2279,2.0665194988250732,ANOMALY,0,1
2280,2.080425500869751,ANOMALY,0,1
2281,2.0931758880615234,ANOMALY,0,1
2282,2.104652166366577,ANOMALY,0,1
2283,2.112952470779419,ANOMALY,0,1
2284,2.1287801265716553,ANOMALY,0,1
2285,2.137216806411743,ANOMALY,0,1
2286,2.150585889816284,ANOMALY,0,1
2287,2.1641712188720703,ANOMALY,0,1
2288,2.1692960262298584,ANOMALY,0,1
2289,2.179443597793579,ANOMALY,0,1
2290,2.1844210624694824,ANOMALY,0,1
2291,2.1877942085266113,ANOMALY,0,1
2292,2.1897542476654053,ANOMALY,0,1
2293,2.1904170513153076,ANOMALY,0,1
2294,2.189915657043457,ANOMALY,0,1
2295,2.188401699066162,ANOMALY,0,1
2296,2.1860549449920654,ANOMALY,0,1
2297,2.178570032119751,ANOMALY,0,1
2298,2.1753780841827393,ANOMALY,0,1
2299,2.166749954223633,ANOMALY,0,1
2300,2.158172369003296,ANOMALY,0,1
2301,2.149312734603882,ANOMALY,0,1
2302,2.1403017044067383,ANOMALY,0,1
2303,2.1312766075134277,ANOMALY,0,1
2304,2.122316837310791,ANOMALY,0,1
2305,2.113297462463379,ANOMALY,0,1
2306,2.1020591259002686,ANOMALY,0,1
2307,2.0938456058502197,ANOMALY,0,1
2308,2.0781655311584473,ANOMALY,0,1
2309,2.0633726119995117,ANOMALY,0,1
2310,2.048919439315796,ANOMALY,0,1
2311,2.034788131713867,ANOMALY,0,1
2312,2.021013021469116,ANOMALY,0,1
2313,2.007692337036133,ANOMALY,0,1
2314,1.99503493309021,ANOMALY,0,1
2315,1.9835125207901,ANOMALY,0,1
2316,1.975709080696106,ANOMALY,0,1
2317,1.9687340259552002,ANOMALY,0,1
2318,1.9626535177230835,ANOMALY,0,1
2319,1.9502873420715332,ANOMALY,0,1
2320,1.9390356540679932,ANOMALY,0,1
2321,1.9282286167144775,ANOMALY,0,1
2322,1.9178211688995361,ANOMALY,0,1
2323,1.907842993736267,ANOMALY,0,1
2324,1.8983498811721802,ANOMALY,0,1
2325,1.8894057273864746,ANOMALY,0,1
2326,1.881102442741394,ANOMALY,0,1
2327,1.873631238937378,ANOMALY,0,1
2328,1.8674222230911255,ANOMALY,0,1
2329,1.8647184371948242,ANOMALY,0,1
2330,1.8629342317581177,ANOMALY,0,1
2331,1.8622043132781982,ANOMALY,0,1
2332,1.8626108169555664,ANOMALY,0,1
2333,1.864282250404358,ANOMALY,0,1
2334,1.8687416315078735,ANOMALY,0,1
2335,1.8833105564117432,ANOMALY,0,1
2336,1.8995281457901,ANOMALY,0,1
2337,1.9153850078582764,ANOMALY,0,1
2338,1.929359793663025,ANOMALY,0,1
2339,1.9457099437713623,ANOMALY,0,1
2340,1.961900234222412,ANOMALY,0,1
2341,1.9778484106063843,ANOMALY,0,1
2342,1.993471622467041,ANOMALY,0,1
2343,2.0086629390716553,ANOMALY,0,1
2344,2.0232503414154053,ANOMALY,0,1
2345,2.0369293689727783,ANOMALY,0,1
2346,2.0591840744018555,ANOMALY,0,1
2347,2.0766305923461914,ANOMALY,0,1
2348,2.0942511558532715,ANOMALY,0,1
2349,2.1082277297973633,ANOMALY,0,1
2350,2.12119197845459,ANOMALY,0,1
2351,2.1332290172576904,ANOMALY,0,1
2352,2.1443533897399902,ANOMALY,0,1
2353,2.1621811389923096,ANOMALY,0,1
2354,2.1701929569244385,ANOMALY,0,1
2355,2.1775882244110107,ANOMALY,0,1
2356,2.183487892150879,ANOMALY,0,1
2357,2.1941120624542236,ANOMALY,0,1
2358,2.1935946941375732,ANOMALY,0,1
2359,2.1928892135620117,ANOMALY,0,1
2360,2.1915130615234375,ANOMALY,0,1
2361,2.1894471645355225,ANOMALY,0,1
2362,2.1867432594299316,ANOMALY,0,1
2363,2.183567762374878,ANOMALY,0,1
2364,2.1800780296325684,ANOMALY,0,1
2365,2.1763205528259277,ANOMALY,0,1
2366,2.172304630279541,ANOMALY,0,1
2367,2.1680169105529785,ANOMALY,0,1
2368,2.1632120609283447,ANOMALY,0,1
2369,2.155590534210205,ANOMALY,0,1
2370,2.148033380508423,ANOMALY,0,1
2371,2.1404902935028076,ANOMALY,0,1
2372,2.1329286098480225,ANOMALY,0,1
2373,2.1253409385681152,ANOMALY,0,1
2374,2.1177282333374023,ANOMALY,0,1
2375,2.1045405864715576,ANOMALY,0,1
2376,2.091919183731079,ANOMALY,0,1
2377,2.079318046569824,ANOMALY,0,1
2378,2.066760778427124,ANOMALY,0,1
2379,2.0543270111083984,ANOMALY,0,1
2380,2.0421125888824463,ANOMALY,0,1
2381,2.0302295684814453,ANOMALY,0,1
2382,2.0188355445861816,ANOMALY,0,1
2383,2.0082101821899414,ANOMALY,0,1
2384,1.9988794326782227,ANOMALY,0,1
2385,1.993349313735962,ANOMALY,0,1
2386,1.9886300563812256,ANOMALY,0,1
2387,1.9846082925796509,ANOMALY,0,1
2388,1.9811391830444336,ANOMALY,0,1
2389,1.9781043529510498,ANOMALY,0,1
2390,1.9754377603530884,ANOMALY,0,1
2391,1.97310209274292,ANOMALY,0,1
2392,1.9710783958435059,ANOMALY,0,1
2393,1.9693793058395386,ANOMALY,0,1
2394,1.9681084156036377,ANOMALY,0,1
2395,1.9675980806350708,ANOMALY,0,1
2396,1.9780631065368652,ANOMALY,0,1
2397,1.987587571144104,ANOMALY,0,1
2398,1.996883749961853,ANOMALY,0,1
2399,2.005986452102661,ANOMALY,0,1
2400,2.0148746967315674,ANOMALY,0,1
2401,2.0235543251037598,ANOMALY,0,1
2402,2.0321571826934814,ANOMALY,0,1
2403,2.042325973510742,ANOMALY,0,1
2404,2.0490622520446777,ANOMALY,0,1
2405,2.054957389831543,ANOMALY,0,1
2406,2.0601956844329834,ANOMALY,0,1
2407,2.066709280014038,ANOMALY,0,1
2408,2.0698156356811523,ANOMALY,0,1
2409,2.072425603866577,ANOMALY,0,1
2410,2.0746583938598633,ANOMALY,0,1
2411,2.0765798091888428,ANOMALY,0,1
2412,2.0782341957092285,ANOMALY,0,1
2413,2.079660177230835,ANOMALY,0,1
2414,2.080890417098999,ANOMALY,0,1
2415,2.081954002380371,ANOMALY,0,1
2416,2.0828745365142822,ANOMALY,0,1
2417,2.0836706161499023,ANOMALY,0,1
2418,2.0843558311462402,ANOMALY,0,1
2419,2.0849409103393555,ANOMALY,0,1
2420,2.085430383682251,ANOMALY,0,1
2421,2.0858190059661865,ANOMALY,0,1
2422,2.0805177688598633,ANOMALY,0,1
2423,2.075529098510742,ANOMALY,0,1
2424,2.0699400901794434,ANOMALY,0,1
2425,2.061509609222412,ANOMALY,0,1
2426,2.053168535232544,ANOMALY,0,1
2427,2.045006513595581,ANOMALY,0,1
2428,2.0371203422546387,ANOMALY,0,1
2429,2.029622793197632,ANOMALY,0,1
2430,2.0226590633392334,ANOMALY,0,1
2431,2.0163938999176025,ANOMALY,0,1
2432,2.0109472274780273,ANOMALY,0,1
2433,2.0063085556030273,ANOMALY,0,1
2434,2.0023648738861084,ANOMALY,0,1
2435,1.9989688396453857,ANOMALY,0,1
2436,1.9959977865219116,ANOMALY,0,1
2437,1.9933792352676392,ANOMALY,0,1
2438,1.9910691976547241,ANOMALY,0,1
2439,1.9890345335006714,ANOMALY,0,1
2440,1.987247347831726,ANOMALY,0,1
2441,1.9856857061386108,ANOMALY,0,1
2442,1.984339952468872,ANOMALY,0,1
2443,1.9832329750061035,ANOMALY,0,1
2444,1.9824798107147217,ANOMALY,0,1
2445,1.9824202060699463,ANOMALY,0,1
