telemetry_index,anomaly_score,decision
1824,1.8149298429489136,ANOMALY
1825,1.8220362663269043,ANOMALY
1826,1.8291317224502563,ANOMALY
1827,1.8361763954162598,ANOMALY
1828,1.8430498838424683,ANOMALY
1829,1.8493767976760864,ANOMALY
1830,1.8530151844024658,ANOMALY
1831,1.8566632270812988,ANOMALY
1832,1.8603200912475586,ANOMALY
1833,1.8639849424362183,ANOMALY
1834,1.8676563501358032,ANOMALY
1835,1.8713335990905762,ANOMALY
1836,1.875014305114746,ANOMALY
1837,1.8786978721618652,ANOMALY
1838,1.882380723953247,ANOMALY
1839,1.886061191558838,ANOMALY
1840,1.8897351026535034,ANOMALY
1841,1.8933950662612915,ANOMALY
1842,1.8970282077789307,ANOMALY
1843,1.9005980491638184,ANOMALY
1844,1.9039841890335083,ANOMALY
1845,1.906813144683838,ANOMALY
1846,1.906813144683838,ANOMALY
1847,1.906813144683838,ANOMALY
1848,1.906813144683838,ANOMALY
1849,1.906813144683838,ANOMALY
1850,1.906813144683838,ANOMALY
1851,1.906813144683838,ANOMALY
1852,1.9031822681427002,ANOMALY
1853,1.9000463485717773,ANOMALY
1854,1.8969398736953735,ANOMALY
1855,1.8938913345336914,ANOMALY
1856,1.8909978866577148,ANOMALY
1857,1.8883883953094482,ANOMALY
1858,1.886212944984436,ANOMALY
1859,1.8846250772476196,ANOMALY
1860,1.8837329149246216,ANOMALY
1861,1.8835455179214478,ANOMALY
1862,1.8839926719665527,ANOMALY
1863,1.8849616050720215,ANOMALY
1864,1.8863301277160645,ANOMALY
1865,1.888014316558838,ANOMALY
1866,1.8899662494659424,ANOMALY
1867,1.8921540975570679,ANOMALY
1868,1.8945510387420654,ANOMALY
1869,1.897131085395813,ANOMALY
1870,1.899869441986084,ANOMALY
1871,1.9027444124221802,ANOMALY
1872,1.9057360887527466,ANOMALY
1873,1.908827781677246,ANOMALY
1874,1.9120054244995117,ANOMALY
1875,1.9152581691741943,ANOMALY
1876,1.9185748100280762,ANOMALY
1877,1.9219471216201782,ANOMALY
1878,1.925368309020996,ANOMALY
1879,1.9288314580917358,ANOMALY
1880,1.9323315620422363,ANOMALY
1881,1.9358640909194946,ANOMALY
1882,1.9394259452819824,ANOMALY
1883,1.9430131912231445,ANOMALY
1884,1.9518488645553589,ANOMALY
1885,1.959879755973816,ANOMALY
1886,1.9677073955535889,ANOMALY
1887,1.9753249883651733,ANOMALY
1888,1.9826438426971436,ANOMALY
1889,1.9895271062850952,ANOMALY
1890,1.9958022832870483,ANOMALY
1891,2.0056118965148926,ANOMALY
1892,2.0135834217071533,ANOMALY
1893,2.0203850269317627,ANOMALY
1894,2.0261876583099365,ANOMALY
1895,2.0310776233673096,ANOMALY
1896,2.0350377559661865,ANOMALY
1897,2.0379674434661865,ANOMALY
1898,2.0397958755493164,ANOMALY
1899,2.0405571460723877,ANOMALY
1900,2.040285587310791,ANOMALY
1901,2.038783073425293,ANOMALY
1902,2.0337836742401123,ANOMALY
1903,2.028395175933838,ANOMALY
1904,2.019667863845825,ANOMALY
1905,2.011162757873535,ANOMALY
1906,2.0025265216827393,ANOMALY
1907,1.9938260316848755,ANOMALY
1908,1.9852039813995361,ANOMALY
1909,1.9768383502960205,ANOMALY
1910,1.9689022302627563,ANOMALY
1911,1.9615108966827393,ANOMALY
1912,1.9546852111816406,ANOMALY
1913,1.948378086090088,ANOMALY
1914,1.9425042867660522,ANOMALY
1915,1.9369546175003052,ANOMALY
1916,1.9316476583480835,ANOMALY
1917,1.926538109779358,ANOMALY
1918,1.9216018915176392,ANOMALY
1919,1.913244605064392,ANOMALY
1920,1.9055172204971313,ANOMALY
1921,1.8979374170303345,ANOMALY
1922,1.8905160427093506,ANOMALY
1923,1.8833355903625488,ANOMALY
1924,1.8765143156051636,ANOMALY
1925,1.8701930046081543,ANOMALY
1926,1.864513874053955,ANOMALY
1927,1.8595705032348633,ANOMALY
1928,1.8553626537322998,ANOMALY
1929,1.851822018623352,ANOMALY
1930,1.8488478660583496,ANOMALY
1931,1.8416153192520142,ANOMALY
1932,1.835373044013977,ANOMALY
1933,1.8299281597137451,ANOMALY
1934,1.827608585357666,ANOMALY
1935,1.8255796432495117,ANOMALY
1936,1.823931097984314,ANOMALY
1937,1.8227707147598267,ANOMALY
1938,1.8222520351409912,ANOMALY
1939,1.8226414918899536,ANOMALY
1940,1.8244317770004272,ANOMALY
1941,1.8364394903182983,ANOMALY
1942,1.841875433921814,ANOMALY
1943,1.8485901355743408,ANOMALY
1944,1.8627835512161255,ANOMALY
1945,1.8764770030975342,ANOMALY
1946,1.8902446031570435,ANOMALY
1947,1.904018521308899,ANOMALY
1948,1.917651653289795,ANOMALY
1949,1.9309650659561157,ANOMALY
1950,1.9438199996948242,ANOMALY
1951,1.9561375379562378,ANOMALY
1952,1.967719554901123,ANOMALY
1953,1.9780845642089844,ANOMALY
1954,1.9909753799438477,ANOMALY
1955,2.002169609069824,ANOMALY
1956,2.0125370025634766,ANOMALY
1957,2.022263765335083,ANOMALY
1958,2.031372308731079,ANOMALY
1959,2.039794921875,ANOMALY
1960,2.047403335571289,ANOMALY
1961,2.054037094116211,ANOMALY
1962,2.0595858097076416,ANOMALY
1963,2.0640921592712402,ANOMALY
1964,2.067714214324951,ANOMALY
1965,2.07468843460083,ANOMALY
1966,2.08035945892334,ANOMALY
1967,2.085254669189453,ANOMALY
1968,2.089052677154541,ANOMALY
1969,2.089303493499756,ANOMALY
1970,2.0887889862060547,ANOMALY
1971,2.084019660949707,ANOMALY
1972,2.0789072513580322,ANOMALY
1973,2.0730347633361816,ANOMALY
1974,2.0665314197540283,ANOMALY
1975,2.059638023376465,ANOMALY
1976,2.0526485443115234,ANOMALY
1977,2.0458269119262695,ANOMALY
1978,2.0393285751342773,ANOMALY
1979,2.0330982208251953,ANOMALY
1980,2.0267317295074463,ANOMALY
1981,2.0176215171813965,ANOMALY
1982,2.0087480545043945,ANOMALY
1983,2.000033140182495,ANOMALY
1984,1.9914402961730957,ANOMALY
1985,1.9793429374694824,ANOMALY
1986,1.9678318500518799,ANOMALY
1987,1.9602296352386475,ANOMALY
1988,1.9485398530960083,ANOMALY
1989,1.9376786947250366,ANOMALY
1990,1.9275381565093994,ANOMALY
1991,1.9203741550445557,ANOMALY
1992,1.9108253717422485,ANOMALY
1993,1.90241277217865,ANOMALY
1994,1.8976298570632935,ANOMALY
1995,1.8933799266815186,ANOMALY
1996,1.8896554708480835,ANOMALY
1997,1.8864248991012573,ANOMALY
1998,1.883651852607727,ANOMALY
1999,1.8813050985336304,ANOMALY
2000,1.8793262243270874,ANOMALY
2001,1.877687931060791,ANOMALY
2002,1.8764724731445312,ANOMALY
2003,1.876021385192871,ANOMALY
2004,1.878644585609436,ANOMALY
2005,1.8814194202423096,ANOMALY
2006,1.8843270540237427,ANOMALY
2007,1.8873529434204102,ANOMALY
2008,1.890482783317566,ANOMALY
2009,1.8937084674835205,ANOMALY
2010,1.8970236778259277,ANOMALY
2011,1.9004340171813965,ANOMALY
2012,1.903969168663025,ANOMALY
2013,1.9077481031417847,ANOMALY
2014,1.9121321439743042,ANOMALY
2015,1.924443244934082,ANOMALY
2016,1.9309228658676147,ANOMALY
2017,1.9379633665084839,ANOMALY
2018,1.944935917854309,ANOMALY
2019,1.9516441822052002,ANOMALY
2020,1.9576858282089233,ANOMALY
2021,1.9659805297851562,ANOMALY
2022,1.9683490991592407,ANOMALY
2023,1.9711346626281738,ANOMALY
2024,1.973853349685669,ANOMALY
2025,1.9765653610229492,ANOMALY
2026,1.979304313659668,ANOMALY
2027,1.9820626974105835,ANOMALY
2028,1.9847729206085205,ANOMALY
2029,1.9873842000961304,ANOMALY
2030,1.9899522066116333,ANOMALY
2031,1.9925873279571533,ANOMALY
2032,1.9953219890594482,ANOMALY
2033,1.9980586767196655,ANOMALY
2034,2.0004162788391113,ANOMALY
2035,2.0001633167266846,ANOMALY
2036,2.0003421306610107,ANOMALY
2037,2.002831220626831,ANOMALY
2038,2.0025391578674316,ANOMALY
2039,2.0022876262664795,ANOMALY
2040,2.0020713806152344,ANOMALY
2041,2.001885414123535,ANOMALY
2042,2.001725435256958,ANOMALY
2043,2.001586675643921,ANOMALY
2044,2.0014660358428955,ANOMALY
2045,2.0013608932495117,ANOMALY
2046,1.9959379434585571,ANOMALY
2047,1.9910764694213867,ANOMALY
2048,1.9862254858016968,ANOMALY
2049,1.981410026550293,ANOMALY
2050,1.976707935333252,ANOMALY
2051,1.97221040725708,ANOMALY
2052,1.968015193939209,ANOMALY
2053,1.964239478111267,ANOMALY
2054,1.961027979850769,ANOMALY
2055,1.9585381746292114,ANOMALY
2056,1.956870675086975,ANOMALY
2057,1.955999732017517,ANOMALY
2058,1.9558117389678955,ANOMALY
2059,1.956164836883545,ANOMALY
2060,1.9569462537765503,ANOMALY
2061,1.958095669746399,ANOMALY
2062,1.959596872329712,ANOMALY
2063,1.9615026712417603,ANOMALY
2064,1.964006781578064,ANOMALY
2065,1.9688000679016113,ANOMALY
2066,1.9711233377456665,ANOMALY
2067,1.973618984222412,ANOMALY
2068,1.9762964248657227,ANOMALY
2069,1.9792265892028809,ANOMALY
2070,1.9826184511184692,ANOMALY
2071,1.988144874572754,ANOMALY
2072,1.991135835647583,ANOMALY
2073,1.9942007064819336,ANOMALY
2074,1.9973320960998535,ANOMALY
2075,2.0005228519439697,ANOMALY
2076,2.003767490386963,ANOMALY
2077,2.0070605278015137,ANOMALY
2078,2.0103964805603027,ANOMALY
2079,2.0137717723846436,ANOMALY
2080,2.0171821117401123,ANOMALY
2081,2.0290398597717285,ANOMALY
2082,2.0397675037384033,ANOMALY
2083,2.0500974655151367,ANOMALY
2084,2.0600836277008057,ANOMALY
2085,2.0696985721588135,ANOMALY
2086,2.0788800716400146,ANOMALY
2087,2.0875439643859863,ANOMALY
2088,2.095564365386963,ANOMALY
2089,2.109574794769287,ANOMALY
2090,2.121142625808716,ANOMALY
2091,2.131000280380249,ANOMALY
2092,2.1394264698028564,ANOMALY
2093,2.14663028717041,ANOMALY
2094,2.152623176574707,ANOMALY
2095,2.157029151916504,ANOMALY
2096,2.157383441925049,ANOMALY
2097,2.1564459800720215,ANOMALY
2098,2.1542513370513916,ANOMALY
2099,2.1509900093078613,ANOMALY
2100,2.146898031234741,ANOMALY
2101,2.142195701599121,ANOMALY
2102,2.137026786804199,ANOMALY
2103,2.1274960041046143,ANOMALY
2104,2.118175745010376,ANOMALY
2105,2.108639717102051,ANOMALY
2106,2.098952054977417,ANOMALY
2107,2.0892367362976074,ANOMALY
2108,2.0796430110931396,ANOMALY
2109,2.070338249206543,ANOMALY
2110,2.061507225036621,ANOMALY
2111,2.0533063411712646,ANOMALY
2112,2.0410244464874268,ANOMALY
2113,2.029719352722168,ANOMALY
2114,2.018826961517334,ANOMALY
2115,2.008286237716675,ANOMALY
2116,1.9981006383895874,ANOMALY
2117,1.9883216619491577,ANOMALY
2118,1.979030966758728,ANOMALY
2119,1.970332384109497,ANOMALY
2120,1.9623585939407349,ANOMALY
2121,1.9552395343780518,ANOMALY
2122,1.9490330219268799,ANOMALY
2123,1.9436819553375244,ANOMALY
2124,1.9390614032745361,ANOMALY
2125,1.9350298643112183,ANOMALY
2126,1.931483268737793,ANOMALY
2127,1.9207961559295654,ANOMALY
2128,1.9189854860305786,ANOMALY
2129,1.9090909957885742,ANOMALY
2130,1.900688648223877,ANOMALY
2131,1.8954081535339355,ANOMALY
2132,1.8904303312301636,ANOMALY
2133,1.8858035802841187,ANOMALY
2134,1.8815908432006836,ANOMALY
2135,1.8873530626296997,ANOMALY
2136,1.8834228515625,ANOMALY
2137,1.890762448310852,ANOMALY
2138,1.8986538648605347,ANOMALY
2139,1.909757375717163,ANOMALY
2140,1.9215008020401,ANOMALY
2141,1.9338189363479614,ANOMALY
2142,1.9465283155441284,ANOMALY
2143,1.9593946933746338,ANOMALY
2144,1.9721636772155762,ANOMALY
2145,1.984594702720642,ANOMALY
2146,1.9964985847473145,ANOMALY
2147,2.0171806812286377,ANOMALY
2148,2.035684585571289,ANOMALY
2149,2.0528769493103027,ANOMALY
2150,2.0689690113067627,ANOMALY
2151,2.083998441696167,ANOMALY
2152,2.0976850986480713,ANOMALY
2153,2.1156458854675293,ANOMALY
2154,2.1312334537506104,ANOMALY
2155,2.1450490951538086,ANOMALY
2156,2.156980037689209,ANOMALY
2157,2.167029619216919,ANOMALY
2158,2.175377130508423,ANOMALY
2159,2.1821701526641846,ANOMALY
2160,2.187349319458008,ANOMALY
2161,2.190504789352417,ANOMALY
2162,2.1893362998962402,ANOMALY
2163,2.1869096755981445,ANOMALY
2164,2.1834940910339355,ANOMALY
2165,2.1793460845947266,ANOMALY
2166,2.1746420860290527,ANOMALY
2167,2.169485330581665,ANOMALY
2168,2.1639468669891357,ANOMALY
2169,2.1580817699432373,ANOMALY
2170,2.151937246322632,ANOMALY
2171,2.145552396774292,ANOMALY
2172,2.1350951194763184,ANOMALY
2173,2.1249430179595947,ANOMALY
2174,2.1146340370178223,ANOMALY
2175,2.1041204929351807,ANOMALY
2176,2.0932276248931885,ANOMALY
2177,2.0797841548919678,ANOMALY
2178,2.0692532062530518,ANOMALY
2179,2.0561399459838867,ANOMALY
2180,2.0437064170837402,ANOMALY
2181,2.03200364112854,ANOMALY
2182,2.0209972858428955,ANOMALY
2183,2.010669708251953,ANOMALY
2184,1.9962382316589355,ANOMALY
2185,1.9853198528289795,ANOMALY
2186,1.9720572233200073,ANOMALY
2187,1.9675910472869873,ANOMALY
2188,1.957342267036438,ANOMALY
2189,1.9480074644088745,ANOMALY
2190,1.9390997886657715,ANOMALY
2191,1.9306808710098267,ANOMALY
2192,1.9228779077529907,ANOMALY
2193,1.915826678276062,ANOMALY
2194,1.9095993041992188,ANOMALY
2195,1.904238224029541,ANOMALY
2196,1.8999810218811035,ANOMALY
2197,1.8990978002548218,ANOMALY
2198,1.8987144231796265,ANOMALY
2199,1.8988754749298096,ANOMALY
2200,1.899610161781311,ANOMALY
2201,1.9009828567504883,ANOMALY
2202,1.910863995552063,ANOMALY
2203,1.9227677583694458,ANOMALY
2204,1.934620976448059,ANOMALY
2205,1.9464186429977417,ANOMALY
2206,1.9580856561660767,ANOMALY
2207,1.9695173501968384,ANOMALY
2208,1.9805892705917358,ANOMALY
2209,1.9911401271820068,ANOMALY
2210,2.000967025756836,ANOMALY
2211,2.009885787963867,ANOMALY
2212,2.0178630352020264,ANOMALY
2213,2.0250277519226074,ANOMALY
2214,2.0256338119506836,ANOMALY
2215,2.032541275024414,ANOMALY
2216,2.0384671688079834,ANOMALY
2217,2.0381627082824707,ANOMALY
2218,2.0382912158966064,ANOMALY
2219,2.0382769107818604,ANOMALY
2220,2.0443689823150635,ANOMALY
2221,2.0430028438568115,ANOMALY
2222,2.0397489070892334,ANOMALY
2223,2.0368528366088867,ANOMALY
2224,2.034315824508667,ANOMALY
2225,2.0321340560913086,ANOMALY
2226,2.037431240081787,ANOMALY
2227,2.042473077774048,ANOMALY
2228,2.0478415489196777,ANOMALY
2229,2.053403377532959,ANOMALY
2230,2.0590317249298096,ANOMALY
2231,2.0646607875823975,ANOMALY
2232,2.070077896118164,ANOMALY
2233,2.068171739578247,ANOMALY
2234,2.0638914108276367,ANOMALY
2235,2.0659544467926025,ANOMALY
2236,2.060370683670044,ANOMALY
2237,2.063725709915161,ANOMALY
2238,2.0631439685821533,ANOMALY
2239,2.062302350997925,ANOMALY
2240,2.0551764965057373,ANOMALY
2241,2.0488507747650146,ANOMALY
2242,2.0428168773651123,ANOMALY
2243,2.037074327468872,ANOMALY
2244,2.0315444469451904,ANOMALY
2245,2.0261270999908447,ANOMALY
2246,2.0207605361938477,ANOMALY
2247,2.0154387950897217,ANOMALY
2248,2.0102994441986084,ANOMALY
2249,2.0056099891662598,ANOMALY
2250,2.001720666885376,ANOMALY
2251,1.9990785121917725,ANOMALY
2252,1.99982488155365,ANOMALY
2253,2.0010294914245605,ANOMALY
2254,2.002568483352661,ANOMALY
2255,2.0043692588806152,ANOMALY
2256,1.998287558555603,ANOMALY
2257,2.0014126300811768,ANOMALY
2258,1.995599389076233,ANOMALY
2259,1.990583062171936,ANOMALY
2260,1.9857629537582397,ANOMALY
2261,1.9811068773269653,ANOMALY
2262,1.9765570163726807,ANOMALY
2263,1.9719338417053223,ANOMALY
2264,1.9655967950820923,ANOMALY
2265,1.96205472946167,ANOMALY
2266,1.9687939882278442,ANOMALY
2267,1.9728503227233887,ANOMALY
2268,1.97763991355896,ANOMALY
2269,1.9834247827529907,ANOMALY
2270,1.9918174743652344,ANOMALY
2271,1.9981799125671387,ANOMALY
2272,2.004859209060669,ANOMALY
2273,2.011683464050293,ANOMALY
2274,2.0185978412628174,ANOMALY
2275,2.025744915008545,ANOMALY
2276,2.0348668098449707,ANOMALY
2277,2.043170213699341,ANOMALY
2278,2.05057430267334,ANOMALY
2279,2.0665194988250732,ANOMALY
2280,2.080425500869751,ANOMALY
2281,2.0931758880615234,ANOMALY
2282,2.104652166366577,ANOMALY
2283,2.112952470779419,ANOMALY
2284,2.1287801265716553,ANOMALY
2285,2.137216806411743,ANOMALY
2286,2.150585889816284,ANOMALY
2287,2.1641712188720703,ANOMALY
2288,2.1692960262298584,ANOMALY
2289,2.179443597793579,ANOMALY
2290,2.1844210624694824,ANOMALY
2291,2.1877942085266113,ANOMALY
2292,2.1897542476654053,ANOMALY
2293,2.1904170513153076,ANOMALY
2294,2.189915657043457,ANOMALY
2295,2.188401699066162,ANOMALY
2296,2.1860549449920654,ANOMALY
2297,2.178570032119751,ANOMALY
2298,2.1753780841827393,ANOMALY
2299,2.166749954223633,ANOMALY
2300,2.158172369003296,ANOMALY
2301,2.149312734603882,ANOMALY
2302,2.1403017044067383,ANOMALY
2303,2.1312766075134277,ANOMALY
2304,2.122316837310791,ANOMALY
2305,2.113297462463379,ANOMALY
2306,2.1020591259002686,ANOMALY
2307,2.0938456058502197,ANOMALY
2308,2.0781655311584473,ANOMALY
2309,2.0633726119995117,ANOMALY
2310,2.048919439315796,ANOMALY
2311,2.034788131713867,ANOMALY
2312,2.021013021469116,ANOMALY
2313,2.007692337036133,ANOMALY
2314,1.99503493309021,ANOMALY
2315,1.9835125207901,ANOMALY
2316,1.975709080696106,ANOMALY
2317,1.9687340259552002,ANOMALY
2318,1.9626535177230835,ANOMALY
2319,1.9502873420715332,ANOMALY
2320,1.9390356540679932,ANOMALY
2321,1.9282286167144775,ANOMALY
2322,1.9178211688995361,ANOMALY
2323,1.907842993736267,ANOMALY
2324,1.8983498811721802,ANOMALY
2325,1.8894057273864746,ANOMALY
2326,1.881102442741394,ANOMALY
2327,1.873631238937378,ANOMALY
2328,1.8674222230911255,ANOMALY
2329,1.8647184371948242,ANOMALY
2330,1.8629342317581177,ANOMALY
2331,1.8622043132781982,ANOMALY
2332,1.8626108169555664,ANOMALY
2333,1.864282250404358,ANOMALY
2334,1.8687416315078735,ANOMALY
2335,1.8833105564117432,ANOMALY
2336,1.8995281457901,ANOMALY
2337,1.9153850078582764,ANOMALY
2338,1.929359793663025,ANOMALY
2339,1.9457099437713623,ANOMALY
2340,1.961900234222412,ANOMALY
2341,1.9778484106063843,ANOMALY
2342,1.993471622467041,ANOMALY
2343,2.0086629390716553,ANOMALY
2344,2.0232503414154053,ANOMALY
2345,2.0369293689727783,ANOMALY
2346,2.0591840744018555,ANOMALY
2347,2.0766305923461914,ANOMALY
2348,2.0942511558532715,ANOMALY
2349,2.1082277297973633,ANOMALY
2350,2.12119197845459,ANOMALY
2351,2.1332290172576904,ANOMALY
2352,2.1443533897399902,ANOMALY
2353,2.1621811389923096,ANOMALY
2354,2.1701929569244385,ANOMALY
2355,2.1775882244110107,ANOMALY
2356,2.183487892150879,ANOMALY
2357,2.1941120624542236,ANOMALY
2358,2.1935946941375732,ANOMALY
2359,2.1928892135620117,ANOMALY
2360,2.1915130615234375,ANOMALY
2361,2.1894471645355225,ANOMALY
2362,2.1867432594299316,ANOMALY
2363,2.183567762374878,ANOMALY
2364,2.1800780296325684,ANOMALY
2365,2.1763205528259277,ANOMALY
2366,2.172304630279541,ANOMALY
2367,2.1680169105529785,ANOMALY
2368,2.1632120609283447,ANOMALY
2369,2.155590534210205,ANOMALY
2370,2.148033380508423,ANOMALY
2371,2.1404902935028076,ANOMALY
2372,2.1329286098480225,ANOMALY
2373,2.1253409385681152,ANOMALY
2374,2.1177282333374023,ANOMALY
2375,2.1045405864715576,ANOMALY
2376,2.091919183731079,ANOMALY
2377,2.079318046569824,ANOMALY
2378,2.066760778427124,ANOMALY
2379,2.0543270111083984,ANOMALY
2380,2.0421125888824463,ANOMALY
2381,2.0302295684814453,ANOMALY
2382,2.0188355445861816,ANOMALY
2383,2.0082101821899414,ANOMALY
2384,1.9988794326782227,ANOMALY
2385,1.993349313735962,ANOMALY
2386,1.9886300563812256,ANOMALY
2387,1.9846082925796509,ANOMALY
2388,1.9811391830444336,ANOMALY
2389,1.9781043529510498,ANOMALY
2390,1.9754377603530884,ANOMALY
2391,1.97310209274292,ANOMALY
2392,1.9710783958435059,ANOMALY
2393,1.9693793058395386,ANOMALY
2394,1.9681084156036377,ANOMALY
2395,1.9675980806350708,ANOMALY
2396,1.9780631065368652,ANOMALY
2397,1.987587571144104,ANOMALY
2398,1.996883749961853,ANOMALY
2399,2.005986452102661,ANOMALY
2400,2.0148746967315674,ANOMALY
2401,2.0235543251037598,ANOMALY
2402,2.0321571826934814,ANOMALY
2403,2.042325973510742,ANOMALY
2404,2.0490622520446777,ANOMALY
2405,2.054957389831543,ANOMALY
2406,2.0601956844329834,ANOMALY
2407,2.066709280014038,ANOMALY
2408,2.0698156356811523,ANOMALY
2409,2.072425603866577,ANOMALY
2410,2.0746583938598633,ANOMALY
2411,2.0765798091888428,ANOMALY
2412,2.0782341957092285,ANOMALY
2413,2.079660177230835,ANOMALY
2414,2.080890417098999,ANOMALY
2415,2.081954002380371,ANOMALY
2416,2.0828745365142822,ANOMALY
2417,2.0836706161499023,ANOMALY
2418,2.0843558311462402,ANOMALY
2419,2.0849409103393555,ANOMALY
2420,2.085430383682251,ANOMALY
2421,2.0858190059661865,ANOMALY
2422,2.0805177688598633,ANOMALY
2423,2.075529098510742,ANOMALY
2424,2.0699400901794434,ANOMALY
2425,2.061509609222412,ANOMALY
2426,2.053168535232544,ANOMALY
2427,2.045006513595581,ANOMALY
2428,2.0371203422546387,ANOMALY
2429,2.029622793197632,ANOMALY
2430,2.0226590633392334,ANOMALY
2431,2.0163938999176025,ANOMALY
2432,2.0109472274780273,ANOMALY
2433,2.0063085556030273,ANOMALY
2434,2.0023648738861084,ANOMALY
2435,1.9989688396453857,ANOMALY
2436,1.9959977865219116,ANOMALY
2437,1.9933792352676392,ANOMALY
2438,1.9910691976547241,ANOMALY
2439,1.9890345335006714,ANOMALY
2440,1.987247347831726,ANOMALY
2441,1.9856857061386108,ANOMALY
2442,1.984339952468872,ANOMALY
2443,1.9832329750061035,ANOMALY
2444,1.9824798107147217,ANOMALY
2445,1.9824202060699463,ANOMALY
2446,1.985236406326294,ANOMALY
2447,1.988144874572754,ANOMALY
2448,1.991135835647583,ANOMALY
2449,1.9858380556106567,ANOMALY
2450,1.9812947511672974,ANOMALY
2451,1.9768726825714111,ANOMALY
2452,1.972578763961792,ANOMALY
2453,1.9684680700302124,ANOMALY
2454,1.9646008014678955,ANOMALY
2455,1.9707672595977783,ANOMALY
2456,1.966680884361267,ANOMALY
2457,1.963632345199585,ANOMALY
2458,1.9610694646835327,ANOMALY
2459,1.9590362310409546,ANOMALY
2460,1.9683419466018677,ANOMALY
2461,1.9669455289840698,ANOMALY
2462,1.9780476093292236,ANOMALY
2463,1.9889601469039917,ANOMALY
2464,2.0000159740448,ANOMALY
2465,2.0110130310058594,ANOMALY
2466,2.021775245666504,ANOMALY
2467,2.0322628021240234,ANOMALY
2468,2.0425827503204346,ANOMALY
2469,2.0526840686798096,ANOMALY
2470,2.0622498989105225,ANOMALY
2471,2.0706799030303955,ANOMALY
2472,2.085897922515869,ANOMALY
2473,2.0987133979797363,ANOMALY
2474,2.109994411468506,ANOMALY
2475,2.12004017829895,ANOMALY
2476,2.1290667057037354,ANOMALY
2477,2.1371922492980957,ANOMALY
2478,2.152276039123535,ANOMALY
2479,2.164870023727417,ANOMALY
2480,2.1755971908569336,ANOMALY
2481,2.1843485832214355,ANOMALY
2482,2.1911215782165527,ANOMALY
2483,2.1961214542388916,ANOMALY
2484,2.199559450149536,ANOMALY
2485,2.2015154361724854,ANOMALY
2486,2.2019476890563965,ANOMALY
2487,2.2008914947509766,ANOMALY
2488,2.198554039001465,ANOMALY
2489,2.1952097415924072,ANOMALY
2490,2.186882972717285,ANOMALY
2491,2.1785836219787598,ANOMALY
2492,2.169914484024048,ANOMALY
2493,2.1609554290771484,ANOMALY
2494,2.15183424949646,ANOMALY
2495,2.1426942348480225,ANOMALY
2496,2.1336729526519775,ANOMALY
2497,2.124845027923584,ANOMALY
2498,2.1160290241241455,ANOMALY
2499,2.1048367023468018,ANOMALY
2500,2.0942673683166504,ANOMALY
2501,2.079153537750244,ANOMALY
2502,2.0649030208587646,ANOMALY
2503,2.051011085510254,ANOMALY
2504,2.037706136703491,ANOMALY
2505,2.027139663696289,ANOMALY
2506,2.0139236450195312,ANOMALY
2507,2.0012013912200928,ANOMALY
2508,1.9891818761825562,ANOMALY
2509,1.9782767295837402,ANOMALY
2510,1.9708304405212402,ANOMALY
2511,1.9548709392547607,ANOMALY
2512,1.9430791139602661,ANOMALY
2513,1.9318195581436157,ANOMALY
2514,1.92104172706604,ANOMALY
2515,1.9107427597045898,ANOMALY
2516,1.9009524583816528,ANOMALY
2517,1.8917165994644165,ANOMALY
2518,1.8830946683883667,ANOMALY
2519,1.8751873970031738,ANOMALY
2520,1.8682080507278442,ANOMALY
2521,1.8725873231887817,ANOMALY
2522,1.8798997402191162,ANOMALY
2523,1.888176441192627,ANOMALY
2524,1.8973147869110107,ANOMALY
2525,1.9070980548858643,ANOMALY
2526,1.9174129962921143,ANOMALY
2527,1.9284359216690063,ANOMALY
2528,1.9420080184936523,ANOMALY
2529,1.955416202545166,ANOMALY
2530,1.9684683084487915,ANOMALY
2531,1.9809226989746094,ANOMALY
2532,1.9925593137741089,ANOMALY
2533,2.003342390060425,ANOMALY
2534,2.0134100914001465,ANOMALY
2535,2.0229406356811523,ANOMALY
2536,2.032055616378784,ANOMALY
2537,2.040783643722534,ANOMALY
2538,2.0579938888549805,ANOMALY
2539,2.073164939880371,ANOMALY
2540,2.0851643085479736,ANOMALY
2541,2.096581220626831,ANOMALY
2542,2.1074323654174805,ANOMALY
2543,2.1253976821899414,ANOMALY
2544,2.141247034072876,ANOMALY
2545,2.155625343322754,ANOMALY
2546,2.1683952808380127,ANOMALY
2547,2.1793301105499268,ANOMALY
2548,2.1883628368377686,ANOMALY
2549,2.1955039501190186,ANOMALY
2550,2.200502872467041,ANOMALY
2551,2.2010960578918457,ANOMALY
2552,2.2001662254333496,ANOMALY
2553,2.1979310512542725,ANOMALY
2554,2.1946637630462646,ANOMALY
2555,2.1906216144561768,ANOMALY
2556,2.185981512069702,ANOMALY
2557,2.1808412075042725,ANOMALY
2558,2.1752376556396484,ANOMALY
2559,2.1651196479797363,ANOMALY
2560,2.158740520477295,ANOMALY
2561,2.148545503616333,ANOMALY
2562,2.1381609439849854,ANOMALY
2563,2.123741865158081,ANOMALY
2564,2.109809637069702,ANOMALY
2565,2.0959537029266357,ANOMALY
2566,2.082237720489502,ANOMALY
2567,2.068739891052246,ANOMALY
2568,2.0555264949798584,ANOMALY
2569,2.0427865982055664,ANOMALY
2570,2.0310192108154297,ANOMALY
2571,2.0229310989379883,ANOMALY
2572,2.015465497970581,ANOMALY
